_row_id,_input_row_index,_source_url,extract_rank,extract_text,is_gap_extract,brief_usefulness_score_0_100,brief_gap_analysis_usefulness_score_0_100,brief_message_usefulness_score_0_100
row::d8f586947c370645e81d417a03c78bd977fe737f,340,https://rightdecisions.scot.nhs.uk/tam-treatments-and-medicines-nhs-highland/paediatric-therapeutic-guidelines/allergy-paediatric-guidelines/egg-allergy-paediatric-guidelines/?searchTerm=emerade,3,Provide BSACI action plan and share with nursery/other care providers (information transfer across settings).,False,58,62,52
row::f4c944ab4612520061959a546ac9500d3c3c0551,341,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1631540/full,1,Recognition improved post-intervention for swelling (55.4%→79.4%) and shortness of breath (28.7%→78.4%) (p<0.001).,False,58,72,45
row::f4c944ab4612520061959a546ac9500d3c3c0551,341,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1631540/full,2,Readiness to use EAI improved (18.8%→84.5%) and uncertainty reduced (unsure 50.5%→11.5%) (p<0.001).,False,58,72,45
row::f4c944ab4612520061959a546ac9500d3c3c0551,341,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1631540/full,3,Mean knowledge score increased (4.46→8.21; p<0.001).,False,58,72,45
row::f4c944ab4612520061959a546ac9500d3c3c0551,341,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1631540/full,4,"School-process agreement improved (e.g., emergency services communication, role definition, supervision policies).",False,58,72,45
row::f4c944ab4612520061959a546ac9500d3c3c0551,341,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1631540/full,5,Practical training used a Jext® trainer for safe technique practice.,False,58,72,45
row::9d73f3c3cee0d8a661de5035c8dde4f5273ce4e5,342,https://www.resus.org.uk/library/quality-standards-cpr/quality-standards-acute-care,1,UK acute-care quality standard: organisations must ensure staff are trained/updated regularly to role-appropriate proficiency.,False,38,60,25
row::9d73f3c3cee0d8a661de5035c8dde4f5273ce4e5,342,https://www.resus.org.uk/library/quality-standards-cpr/quality-standards-acute-care,2,Governance: resuscitation committees should implement policies for resuscitation and treatment of anaphylaxis.,False,38,60,25
row::9d73f3c3cee0d8a661de5035c8dde4f5273ce4e5,342,https://www.resus.org.uk/library/quality-standards-cpr/quality-standards-acute-care,3,Implementation principle: training equipment should match clinical equipment models; simulation/refreshers recommended.,False,38,60,25
row::9d73f3c3cee0d8a661de5035c8dde4f5273ce4e5,342,https://www.resus.org.uk/library/quality-standards-cpr/quality-standards-acute-care,4,"Process standardisation: mandated escalation protocols and emergency call systems (e.g., 2222), NEWS2/PEWS use.",False,38,60,25
row::5257b517339f1b11a8384bd5b7207231bb4b27ed,343,https://www.anaphylaxis.org.uk/survey-young-people-allergies-eating-out,1,Almost half of respondents feel restaurants/food retailers need to do more; 45% report being made to feel like an inconvenience when ordering.,False,72,52,68
row::5257b517339f1b11a8384bd5b7207231bb4b27ed,343,https://www.anaphylaxis.org.uk/survey-young-people-allergies-eating-out,2,Majority of respondents were 16–25; framed as transitioning away from parental support and managing allergies independently.,False,72,52,68
row::5257b517339f1b11a8384bd5b7207231bb4b27ed,343,https://www.anaphylaxis.org.uk/survey-young-people-allergies-eating-out,3,Among 305 with an allergy/dietary requirement (from 800+ respondents total): 46% feel businesses don’t take allergy safety seriously enough; 60% have avoided eating out (22% often/always); 14% turned away/asked to sign waiver; 87.5% would leave if not confident in allergen information.,False,72,52,68
row::5257b517339f1b11a8384bd5b7207231bb4b27ed,343,https://www.anaphylaxis.org.uk/survey-young-people-allergies-eating-out,4,TikTok was the third most popular source for allergy-management information; concern noted about risky ‘allergy food challenge’ trends.,False,72,52,68
row::59ab6e1baa45a7743248ffd985079cf40d24f348,344,https://www.anaphylaxis.org.uk/fact-sheet/allergy-to-animals,1,Animal-dander anaphylaxis is described as unusual; severe events more likely due to asthma attack (risk-context).,False,62,55,60
row::59ab6e1baa45a7743248ffd985079cf40d24f348,344,https://www.anaphylaxis.org.uk/fact-sheet/allergy-to-animals,2,UK prescription options listed include AAIs and intranasal adrenaline (EURneffy) (device-option context).,False,62,55,60
row::59ab6e1baa45a7743248ffd985079cf40d24f348,344,https://www.anaphylaxis.org.uk/fact-sheet/allergy-to-animals,3,Carry two in-date adrenaline devices; consider second dose if no improvement after 5 minutes or worsening (carriage/response burden).,False,62,55,60
row::59ab6e1baa45a7743248ffd985079cf40d24f348,344,https://www.anaphylaxis.org.uk/fact-sheet/allergy-to-animals,4,Emphasis on knowing when/how to use prescribed adrenaline and being shown by HCPs; practice devices/videos referenced (training readiness).,False,62,55,60
row::59ab6e1baa45a7743248ffd985079cf40d24f348,344,https://www.anaphylaxis.org.uk/fact-sheet/allergy-to-animals,5,Setting notes: planned visits to homes with animals; therapy dogs in schools require risk assessment; occupational lab exposure includes co-worker first-aid training (settings/third-party administration).,False,62,55,60
row::35e6aafde4048406727bf5c115d0b2fc65a758ae,345,https://link.springer.com/article/10.1186/s13601-020-00355-6,1,Increasing anaphylaxis incidence over 2009–2019 (more than twofold).,False,52,72,38
row::35e6aafde4048406727bf5c115d0b2fc65a758ae,345,https://link.springer.com/article/10.1186/s13601-020-00355-6,2,"Very low AAI prescribing on/around discharge (<15% overall), improving over time but still low.",False,52,72,38
row::35e6aafde4048406727bf5c115d0b2fc65a758ae,345,https://link.springer.com/article/10.1186/s13601-020-00355-6,3,Large adult–paediatric disparity in AAI prescribing (paediatrics much higher).,False,52,72,38
row::35e6aafde4048406727bf5c115d0b2fc65a758ae,345,https://link.springer.com/article/10.1186/s13601-020-00355-6,4,Misdiagnosis signal (8.1% in reviewed subset) suggesting recognition/coding issues.,False,52,72,38
row::fc0e922cec3af0bca9082d430454b2fff0247e9a,346,https://www.linkedin.com/posts/dradamfox_eurneffy-neffy-anaphylaxisaware-activity-7352116878850334720-_O2Y,1,MHRA approval of 2mg EURneffy (UK regulatory context).,False,72,82,62
row::fc0e922cec3af0bca9082d430454b2fff0247e9a,346,https://www.linkedin.com/posts/dradamfox_eurneffy-neffy-anaphylaxisaware-activity-7352116878850334720-_O2Y,2,Positioning as alternative to 0.3 mg auto-injectors for older children/adolescents (expert framing).,False,72,82,62
row::fc0e922cec3af0bca9082d430454b2fff0247e9a,346,https://www.linkedin.com/posts/dradamfox_eurneffy-neffy-anaphylaxisaware-activity-7352116878850334720-_O2Y,3,Needle fear may lead to delayed adrenaline use; nasal option suggested as suitable for some (expert opinion).,False,72,82,62
row::fc0e922cec3af0bca9082d430454b2fff0247e9a,346,https://www.linkedin.com/posts/dradamfox_eurneffy-neffy-anaphylaxisaware-activity-7352116878850334720-_O2Y,4,Portability/smaller size and 3-year shelf-life highlighted as practical considerations (expert opinion).,False,72,82,62
row::fc0e922cec3af0bca9082d430454b2fff0247e9a,346,https://www.linkedin.com/posts/dradamfox_eurneffy-neffy-anaphylaxisaware-activity-7352116878850334720-_O2Y,5,Emphasis on individualised device choice and training before prescribing.,False,72,82,62
row::3f0c25280fa57278571b71f2e0785f1c8aeaeff3,347,https://www.protrainings.uk/courses/cpr-bls-ils-als-aed/anaphylaxis,1,Course learning outcomes include knowing different types of auto-injectors and demonstrating safe use.,False,28,35,20
row::3f0c25280fa57278571b71f2e0785f1c8aeaeff3,347,https://www.protrainings.uk/courses/cpr-bls-ils-als-aed/anaphylaxis,2,Course learning outcomes include knowing expiry/replacement and safe storage requirements.,False,28,35,20
row::3f0c25280fa57278571b71f2e0785f1c8aeaeff3,347,https://www.protrainings.uk/courses/cpr-bls-ils-als-aed/anaphylaxis,3,Course notes ‘fears of first aid’ as a topic area.,False,28,35,20
row::8beb3400d3981c4bd42e42147311af0eef52fb04,348,https://www.allergyschool.org.uk/campaign/aai-awareness-course,1,“around 20 per cent of food allergy reactions occur in schools”,False,72,78,58
row::8beb3400d3981c4bd42e42147311af0eef52fb04,348,https://www.allergyschool.org.uk/campaign/aai-awareness-course,2,"“Schools in England can purchase AAIs without a prescription, for emergency use on children who are at risk of anaphylaxis but whose own device is not available or not working.”",False,72,78,58
row::8beb3400d3981c4bd42e42147311af0eef52fb04,348,https://www.allergyschool.org.uk/campaign/aai-awareness-course,3,“AAI have expiry dates… It is critical that you check the expiry date of your AAIs.”,False,72,78,58
row::8beb3400d3981c4bd42e42147311af0eef52fb04,348,https://www.allergyschool.org.uk/campaign/aai-awareness-course,4,“sign up to a free expiry alert service… request replacements a month before they are due to expire”,False,72,78,58
row::e84d00301610fd3487886ced7f12837c3ae3ebe9,349,https://www.epipen.ie/en-ie/patients/your-epipen/when-to-use-your-epipen,1,Anaphylaxis is a medical emergency requiring rapid treatment.,False,55,35,55
row::e84d00301610fd3487886ced7f12837c3ae3ebe9,349,https://www.epipen.ie/en-ie/patients/your-epipen/when-to-use-your-epipen,2,"Call emergency services and state anaphylaxis, even if symptoms seem to improve.",False,55,35,55
row::e84d00301610fd3487886ced7f12837c3ae3ebe9,349,https://www.epipen.ie/en-ie/patients/your-epipen/when-to-use-your-epipen,3,"If not improved/deteriorating within 5–15 minutes, administer a second dose; carry two devices at all times.",False,55,35,55
row::e84d00301610fd3487886ced7f12837c3ae3ebe9,349,https://www.epipen.ie/en-ie/patients/your-epipen/when-to-use-your-epipen,4,Expiry reminder service offered (signals expiry-management burden).,False,55,35,55
row::c9757d588c3dc9a996718a383e1600b161ace57e,350,https://www.aaaai.org/tools-for-the-public/school-tools/school-tools-overview/back-to-school-2025,1,District policy “emphasizes staff-wide training to recognize and respond to anaphylaxis… including immediate administration of epinephrine and calling 911.”,False,56,62,46
row::c9757d588c3dc9a996718a383e1600b161ace57e,350,https://www.aaaai.org/tools-for-the-public/school-tools/school-tools-overview/back-to-school-2025,2,“This interactive guide… [helps] understand and recognize the symptoms of anaphylaxis… presenting different scenarios and testing the viewer's response…”,False,56,62,46
row::c9757d588c3dc9a996718a383e1600b161ace57e,350,https://www.aaaai.org/tools-for-the-public/school-tools/school-tools-overview/back-to-school-2025,3,“Videos: How to Administer Epinephrine… neffy: How to use… in an adolescent (66 lbs. or more)”,False,56,62,46
row::5fc83004448e1494cfab10d1c7756132688403da,351,https://www.medicinesforchildren.org.uk/advice-on-epipen-shortage,1,UK supply shortage for EpiPen Junior 150 microgram is acknowledged.,False,72,55,62
row::5fc83004448e1494cfab10d1c7756132688403da,351,https://www.medicinesforchildren.org.uk/advice-on-epipen-shortage,2,Advice not to request early repeats until expiry approaches (rationing/stock management).,False,72,55,62
row::5fc83004448e1494cfab10d1c7756132688403da,351,https://www.medicinesforchildren.org.uk/advice-on-epipen-shortage,3,Switching to alternative devices requires learning different technique; links to training videos provided.,False,72,55,62
row::5fc83004448e1494cfab10d1c7756132688403da,351,https://www.medicinesforchildren.org.uk/advice-on-epipen-shortage,4,Dose transition pragmatics: 300 microgram may be prescribed at >25 kg despite some labels stating ≥30 kg.,False,72,55,62
row::5fc83004448e1494cfab10d1c7756132688403da,351,https://www.medicinesforchildren.org.uk/advice-on-epipen-shortage,5,Expired device can be used if it is the only pen; may deliver a lower dose.,False,72,55,62
row::5fc83004448e1494cfab10d1c7756132688403da,351,https://www.medicinesforchildren.org.uk/advice-on-epipen-shortage,6,Immediate adrenaline and calling 999 with ‘anaphylaxis’ is emphasised.,False,72,55,62
row::4d4c4cd02477e165a34c674608f67ab721fd5a88,352,https://www.allergy.org.au/hp/anaphylaxis/adrenaline-devices,1,"Adrenaline is first-line, life-saving, and should be given promptly; ‘if in doubt’ treat with adrenaline.",False,62,64,58
row::4d4c4cd02477e165a34c674608f67ab721fd5a88,352,https://www.allergy.org.au/hp/anaphylaxis/adrenaline-devices,2,Repeat dosing is recommended if there is no response after ~5 minutes; rationale includes ambulance delays.,False,62,64,58
row::4d4c4cd02477e165a34c674608f67ab721fd5a88,352,https://www.allergy.org.au/hp/anaphylaxis/adrenaline-devices,3,"Two devices are recommended/ideal so a second dose is available and for logistical coverage (e.g., one with the person, one stored at school/CEC).",False,62,64,58
row::4d4c4cd02477e165a34c674608f67ab721fd5a88,352,https://www.allergy.org.au/hp/anaphylaxis/adrenaline-devices,4,Dose/device framework includes older children (~12+) and people >50 kg; 300 microgram or 500 microgram devices may be used/prescribed; use an available device rather than delay if preferred dose unavailable.,False,62,64,58
row::4d4c4cd02477e165a34c674608f67ab721fd5a88,352,https://www.allergy.org.au/hp/anaphylaxis/adrenaline-devices,5,"Non-medical settings (schools/workplaces/restaurants) may hold general-use devices as an addition, not a substitute, for prescribed devices; staff should be trained across available device types/brands.",False,62,64,58
row::9572bdff538478d1fe5aba5024f9b9e336a2d6e4,353,https://finance.yahoo.com/news/data-reveals-9-10-people-102000975.html,1,88% stated preference for EURneffy vs auto-injectors in a 90-person randomised crossover study (as reported).,False,60,70,55
row::9572bdff538478d1fe5aba5024f9b9e336a2d6e4,353,https://finance.yahoo.com/news/data-reveals-9-10-people-102000975.html,2,"Drivers of preference: easier to carry/use, needle-free, less stigmatizing, perceived easier with bystander help.",False,60,70,55
row::9572bdff538478d1fe5aba5024f9b9e336a2d6e4,353,https://finance.yahoo.com/news/data-reveals-9-10-people-102000975.html,3,93% vs 43% 'bring in all daily situations' (perceived feasibility).,False,60,70,55
row::9572bdff538478d1fe5aba5024f9b9e336a2d6e4,353,https://finance.yahoo.com/news/data-reveals-9-10-people-102000975.html,4,98–100% cited size/weight and temperature flexibility advantages.,False,60,70,55
row::bc6a9b400503fa7e81d9aaee35a1f61c95c00bcd,354,https://allergyasthmanetwork.org/webinars-updates/anaphylaxis-changing-treatment-landscape,1,"Early epinephrine is framed as improving outcomes (fewer additional doses, less biphasic anaphylaxis, reduced hospitalization, fewer fatalities).",False,66,72,60
row::bc6a9b400503fa7e81d9aaee35a1f61c95c00bcd,354,https://allergyasthmanetwork.org/webinars-updates/anaphylaxis-changing-treatment-landscape,2,Delay in epinephrine is presented as a modifiable risk factor for severe/fatal outcomes.,False,66,72,60
row::bc6a9b400503fa7e81d9aaee35a1f61c95c00bcd,354,https://allergyasthmanetwork.org/webinars-updates/anaphylaxis-changing-treatment-landscape,3,Real-world barriers described: uncertainty about when to use; device multi-step complexity; pharmacy substitution leading to training mismatch; needle fear; reluctance to seek ED after use; storage-temperature concerns reducing carriage.,False,66,72,60
row::bc6a9b400503fa7e81d9aaee35a1f61c95c00bcd,354,https://allergyasthmanetwork.org/webinars-updates/anaphylaxis-changing-treatment-landscape,4,Training/technique decay: correct use associated with time since last visit; need refresher training.,False,66,72,60
row::bc6a9b400503fa7e81d9aaee35a1f61c95c00bcd,354,https://allergyasthmanetwork.org/webinars-updates/anaphylaxis-changing-treatment-landscape,5,Carry-two-doses rationale and redose expectation (~15 minutes if not improving).,False,66,72,60
row::83615b36db8bb3e80e77e402c28d2e2b2f684468,355,https://heal.utah.gov/schools/school-nursing/anaphylaxis,1,Resources for those who care for students with anaphylaxis (school context).,False,28,45,20
row::83615b36db8bb3e80e77e402c28d2e2b2f684468,355,https://heal.utah.gov/schools/school-nursing/anaphylaxis,2,US child prevalence estimate (5%–10%) offered without UK/EU applicability in this brief.,False,28,45,20
row::83615b36db8bb3e80e77e402c28d2e2b2f684468,355,https://heal.utah.gov/schools/school-nursing/anaphylaxis,3,Severity can be mild to fatal regardless of previous reaction (unpredictability/urgency framing).,False,28,45,20
row::83615b36db8bb3e80e77e402c28d2e2b2f684468,355,https://heal.utah.gov/schools/school-nursing/anaphylaxis,4,Lists 8 major food allergens accounting for 90% of reactions (general context).,False,28,45,20
row::3de92c0c84f9894c03523eeb9186f89720c13ac0,356,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/anaphylaxis,1,Anaphylaxis is a potentially life-threatening medical emergency (general framing).,False,38,45,30
row::3de92c0c84f9894c03523eeb9186f89720c13ac0,356,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/anaphylaxis,2,Adrenaline is first-line treatment (general guidance).,False,38,45,30
row::3de92c0c84f9894c03523eeb9186f89720c13ac0,356,https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/anaphylaxis,3,People at risk should always carry an adrenaline injector and action plan (general carriage recommendation).,False,38,45,30
row::52a68d987f4b9fbd7bb07475d55c9c0191e39250,357,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1690650/full,1,"Eight studies (n = 734 participants) met the inclusion criteria, comprising 7 RCTs and 1 CCT.",False,42,70,28
row::52a68d987f4b9fbd7bb07475d55c9c0191e39250,357,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1690650/full,2,Only two studies reported data on epinephrine use.,False,42,70,28
row::52a68d987f4b9fbd7bb07475d55c9c0191e39250,357,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1690650/full,3,"Epinephrine use did not differ significantly between groups (RR = 0.59; 95% CI: 0.07–4.78), with wide confidence intervals due to limited data.",False,42,70,28
row::623450b94c8b661d3d8c8254278bfc8632a63cee,358,https://www.gov.uk/guidance/clinical-guidelines-for-alcohol-treatment/10-pharmacological-interventions,1,Clinical guidelines for alcohol treatment - 10. Pharmacological interventions,False,5,5,0
row::623450b94c8b661d3d8c8254278bfc8632a63cee,358,https://www.gov.uk/guidance/clinical-guidelines-for-alcohol-treatment/10-pharmacological-interventions,2,"How to provide pharmacological interventions for alcohol dependence including benzodiazepines for withdrawal management, acamprosate and naltrexone for preventing relapse and thiamine supplementation",False,5,5,0
row::d3ddaaac97ed79bf5ea8e5e47668f795632723db,359,https://search.proquest.com/openview/8be98951b504c59d8e021199411e313c/1?pq-origsite=gscholar&cbl=2045583,1,Real World Management of Anaphylaxis Versus the National Institute for Health and Clinical Excellence (NICE) Guidelines,False,8,15,0
row::54834ced64d978ac5647fd4cad897e52db244b3f,360,https://www.barnackprimaryschool.co.uk/allergysafe,1,All staff are trained to recognise allergic reaction signs and use AAIs (school setting readiness; non-quantified).,False,28,55,18
row::54834ced64d978ac5647fd4cad897e52db244b3f,360,https://www.barnackprimaryschool.co.uk/allergysafe,2,Individual risk assessments and Individual Healthcare Plans exist for children requiring an AAI (process context).,False,28,55,18
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,1,Fatality framing and an uncited annual deaths estimate for insect stings.,False,52,55,45
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,2,Youth exposure/activity context: most stings occur before age 20; risk depends on social activities.,False,52,55,45
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,3,Carry-at-all-times advice for epinephrine auto-injectors (including after immunotherapy).,False,52,55,45
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,4,Poor outcome drivers: not carrying and delaying epinephrine use.,False,52,55,45
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,5,Device readiness constraints: expiry and temperature sensitivity.,False,52,55,45
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,6,ED recommendation due to possibility of needing a second dose.,False,52,55,45
row::e59331c262b95aa6b8b8b5b89568063a00dafe05,361,https://www.ama-assn.org/public-health/chronic-diseases/what-doctors-wish-patients-knew-about-treating-bee-sting,7,Recognition support: ensure allergy info is available (EHR/medical ID) for responders if unconscious.,False,52,55,45
row::a0c54d0ff784c7177e663384800a6bd36732bfa8,362,https://theconversation.com/from-pea-protein-to-buckwheat-surprising-foods-that-can-trigger-severe-allergic-reactions-263935,1,UK burden context (hospitalisations/deaths) presented without adolescent breakout.,False,52,58,45
row::a0c54d0ff784c7177e663384800a6bd36732bfa8,362,https://theconversation.com/from-pea-protein-to-buckwheat-surprising-foods-that-can-trigger-severe-allergic-reactions-263935,2,"Secondary summary of ~3,000-case analysis identifying several ≥1% anaphylaxis triggers not on mandatory EU/UK labelling lists.",False,52,58,45
row::a0c54d0ff784c7177e663384800a6bd36732bfa8,362,https://theconversation.com/from-pea-protein-to-buckwheat-surprising-foods-that-can-trigger-severe-allergic-reactions-263935,3,RCUK emergency response steps: IM adrenaline via auto-injector; repeat after 5 minutes if symptoms persist; call emergency services.,False,52,58,45
row::a0c54d0ff784c7177e663384800a6bd36732bfa8,362,https://theconversation.com/from-pea-protein-to-buckwheat-surprising-foods-that-can-trigger-severe-allergic-reactions-263935,4,"General statement of emotional/social burden (anxiety) around eating out, school, travel (not adolescent-specific).",False,52,58,45
row::5f67e518a57098c35e2c4529c0dc4f3195224a6b,363,https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1644906/full,1,"""Dining out remains risky due to inconsistent labelling, limited staff knowledge, and persistent cross-contact during food preparation.""",False,48,74,32
row::5f67e518a57098c35e2c4529c0dc4f3195224a6b,363,https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1644906/full,2,"""Research shows that even when consumers communicate their dietary needs, meals may still contain hidden allergens... due to miscommunication, inadequate protocols, or lack of awareness.""",False,48,74,32
row::5f67e518a57098c35e2c4529c0dc4f3195224a6b,363,https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1644906/full,3,"Survey finding: ""87.5% of participants had never received formal training""; performance: ""less than 2% achieved acceptable performance"".",False,48,74,32
row::e1ede893e187709c562a50aca65b535f7aec8cc5,364,https://www.abbhealthiertogether.cymru.nhs.uk/pregnant-women/after-you-have-had-your-baby-2/blood-loss-what-expect-after-birth,1,“Recovery from pregnancy and birth is different for all women… all women will experience some vaginal bleeding in the days and weeks after birth.”,False,5,5,0
row::5598854e11c5f89d2ad9d1f392eb09550619abd0,365,https://www.kkh.com.sg/news/announcements/kkh-study-to-assess-growing-prevalence-and-impact-of-food-allergies.html,1,NUH and KKH report rising paediatric food allergy cases; allergen patterns differ by age (shellfish in adolescents/young adults).,False,28,55,18
row::5598854e11c5f89d2ad9d1f392eb09550619abd0,365,https://www.kkh.com.sg/news/announcements/kkh-study-to-assess-growing-prevalence-and-impact-of-food-allergies.html,2,Parents/caregivers experience anxiety/hyper-vigilance; accidental exposures are common and can be life-threatening.,False,28,55,18
row::5598854e11c5f89d2ad9d1f392eb09550619abd0,365,https://www.kkh.com.sg/news/announcements/kkh-study-to-assess-growing-prevalence-and-impact-of-food-allergies.html,3,"Planned first evaluation of social/economic burden of food allergy in Singapore (nutrition, growth, metabolic and mental health outcomes).",False,28,55,18
row::5598854e11c5f89d2ad9d1f392eb09550619abd0,365,https://www.kkh.com.sg/news/announcements/kkh-study-to-assess-growing-prevalence-and-impact-of-food-allergies.html,4,Historical cited low epinephrine auto-injector prescribing rate (0.01%) in 2008 paper; cited lack of population prevalence studies earlier.,False,28,55,18
row::7ca2e480906b9d3565a1fbeb80c23430146e5cd8,366,https://link.springer.com/article/10.1186/s40981-022-00591-8,1,"“The incidence of anaphylaxis due to propofol is 1 in 60,000 cases, and 1.2% of instances of perioperative anaphylaxis are caused by propofol in France.”",False,6,12,3
row::7ca2e480906b9d3565a1fbeb80c23430146e5cd8,366,https://link.springer.com/article/10.1186/s40981-022-00591-8,2,"“the rate of allergic reactions to propofol was 1.32%, and the relative risk of allergic reactions after propofol use for patients with egg/soybean allergy was 1.14 (95% confidence interval, 0.10–12.4).”",False,6,12,3
row::7ca2e480906b9d3565a1fbeb80c23430146e5cd8,366,https://link.springer.com/article/10.1186/s40981-022-00591-8,3,"Possible allergic reaction criteria included “the administration of antihistamines, corticosteroids, or epinephrine during surgery or the postoperative period.”",False,6,12,3
row::317df313d2a91788952cb9c2aab89969e1d720f1,367,https://link.springer.com/article/10.1007/s00431-024-05580-w,1,"Allergic diseases have become increasingly prevalent among children, and food allergy can have life-threatening implications (generic context only).",False,5,12,1
row::65fe2b118f20bd175131caabf0021bfbff816a90,368,https://link.springer.com/article/10.1007/s00281-025-01056-7,1,Age-dependent variability/unpredictability of signs and symptoms complicates recognition.,False,38,67,32
row::65fe2b118f20bd175131caabf0021bfbff816a90,368,https://link.springer.com/article/10.1007/s00281-025-01056-7,2,Food is described as the most common trigger in children/adolescents (vs drugs/venom in adults).,False,38,67,32
row::65fe2b118f20bd175131caabf0021bfbff816a90,368,https://link.springer.com/article/10.1007/s00281-025-01056-7,3,Cofactors including psychological burden and exercise can exacerbate severity or lower thresholds.,False,38,67,32
row::65fe2b118f20bd175131caabf0021bfbff816a90,368,https://link.springer.com/article/10.1007/s00281-025-01056-7,4,Epinephrine is stated as first-line; antihistamines second-line and ineffective for severe anaphylaxis.,False,38,67,32
row::65fe2b118f20bd175131caabf0021bfbff816a90,368,https://link.springer.com/article/10.1007/s00281-025-01056-7,5,Repeat dosing may be needed given short epinephrine half-life / persistent symptoms.,False,38,67,32
row::7b45cd8f90af717b5f944021351fd066d22df4c7,369,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2016.00368/full,1,"General (non-UK, non-adolescent) prevalence context is cited from external sources; primary contribution is synthesis of limited/contradictory observational evidence on H. pylori and food allergy.",False,5,15,1
row::0a2d70a56f0cb771a41e1fd0dd055b3569113aa6,370,https://dph.georgia.gov/about-dph/clinical-services/emergency-epinephrine,1,Georgia authorizes schools to stock epinephrine auto-injectors and trained lay personnel to administer for anaphylaxis.,False,38,55,28
row::0a2d70a56f0cb771a41e1fd0dd055b3569113aa6,370,https://dph.georgia.gov/about-dph/clinical-services/emergency-epinephrine,2,"Authorization expanded to other designated organisations (airports, restaurants, sports venues/camps, etc.).",False,38,55,28
row::0a2d70a56f0cb771a41e1fd0dd055b3569113aa6,370,https://dph.georgia.gov/about-dph/clinical-services/emergency-epinephrine,3,Program highlights training resources for recognition and administration and requires organisational registration.,False,38,55,28
row::0a2d70a56f0cb771a41e1fd0dd055b3569113aa6,370,https://dph.georgia.gov/about-dph/clinical-services/emergency-epinephrine,4,Post-administration reporting is required to monitor incidence/details; epinephrine framed as immediate emergency therapy with follow-up medical care.,False,38,55,28
row::028b95dec843ce3e4382fb1b63e4ce1b21f71629,371,https://www.medscape.com/viewarticle/college-survey-finds-new-students-risk-food-allergic-2025a1000wtn,1,Low reported epinephrine carriage (<10%–20%) among college students with known food allergy (secondary report).,False,72,74,70
row::028b95dec843ce3e4382fb1b63e4ce1b21f71629,371,https://www.medscape.com/viewarticle/college-survey-finds-new-students-risk-food-allergic-2025a1000wtn,2,Epinephrine used in 26% of documented dining hall reactions; some doses came from campus stock epinephrine.,False,72,74,70
row::028b95dec843ce3e4382fb1b63e4ce1b21f71629,371,https://www.medscape.com/viewarticle/college-survey-finds-new-students-risk-food-allergic-2025a1000wtn,3,"College transition amplifiers: new environment/dining halls, first-time self-management, and augmentation factors (exercise/stress/sleep deprivation/alcohol) that can lower reaction threshold.",False,72,74,70
row::0814dad86d71bcc22c0c3f489f97e16ac16be621,372,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1505834/full,1,Food allergy (FA) is a growing public health concern... affects 8% of children and 3% of adults.,False,5,10,2
row::0814dad86d71bcc22c0c3f489f97e16ac16be621,372,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1505834/full,2,Socioeconomic status is mentioned as one factor that may influence human milk microbiota composition (early-life context).,False,5,10,2
row::81b7c47ad5f1b476c461fbcf2ce18988b7942db8,374,https://www.luriechildrens.org/en/specialties-conditions/pediatric-food-allergy-program/food-allergy-related-anxiety,1,Children with food allergies may experience higher anxiety/distress and teasing/bullying (asserted without study details).,False,58,62,52
